Complaint_No,Weapon_Type
20120327125604,"Personal Weapons (hands,feet,teeth,etc.)"
20120327142900,"Personal Weapons (hands,feet,teeth,etc.)"
20120327143102,"Personal Weapons (hands,feet,teeth,etc.)"
20120327143306,"Personal Weapons (hands,feet,teeth,etc.)"
20120327143601,Other Weapon                            
20120327143800,Razor                                   
20120327150403,"Personal Weapons (hands,feet,teeth,etc.)"
20120327151505,"Personal Weapons (hands,feet,teeth,etc.)"
20120327162901,"Personal Weapons (hands,feet,teeth,etc.)"
20120327163304,"Personal Weapons (hands,feet,teeth,etc.)"
20120327163500,Knife                                   
20120327171902,"Personal Weapons (hands,feet,teeth,etc.)"
20120327172900,Other Cutting Instrument                
20120327182201,Other Weapon                            
20120327182304,"Personal Weapons (hands,feet,teeth,etc.)"
20120327183903,"Personal Weapons (hands,feet,teeth,etc.)"
20120327191804,"Personal Weapons (hands,feet,teeth,etc.)"
20120327193400,"Personal Weapons (hands,feet,teeth,etc.)"
20120327195903,"Personal Weapons (hands,feet,teeth,etc.)"
20120327201902,"Personal Weapons (hands,feet,teeth,etc.)"
20120327211603,"Personal Weapons (hands,feet,teeth,etc.)"
20120327212104,"Personal Weapons (hands,feet,teeth,etc.)"
20120327213302,Handgun                                 
20120327215900,"Personal Weapons (hands,feet,teeth,etc.)"
20120327221700,"Personal Weapons (hands,feet,teeth,etc.)"
20120327223300,"Personal Weapons (hands,feet,teeth,etc.)"
20120327224604,"Personal Weapons (hands,feet,teeth,etc.)"
20120327235003,"Personal Weapons (hands,feet,teeth,etc.)"
20120328000701,Handgun                                 
20120328014100,"Personal Weapons (hands,feet,teeth,etc.)"
20120328024503,"Personal Weapons (hands,feet,teeth,etc.)"
20120328025402,"Personal Weapons (hands,feet,teeth,etc.)"
20120328030300,"Personal Weapons (hands,feet,teeth,etc.)"
20120328033300,Handgun                                 
20120328040300,Knife                                   
20120328042100,Handgun                                 
20120328064501,Other Weapon                            
20120328064501,"Blunt Object(club,hammer,etc)           "
20120328071600,Handgun                                 
20120328093703,Knife                                   
20120328102400,Razor                                   
20120328102900,Razor                                   
20120328103605,Handgun                                 
20120328104804,"Personal Weapons (hands,feet,teeth,etc.)"
20120328111001,"Personal Weapons (hands,feet,teeth,etc.)"
20120328112005,"Personal Weapons (hands,feet,teeth,etc.)"
20120328120703,"Personal Weapons (hands,feet,teeth,etc.)"
20120328122303,"Personal Weapons (hands,feet,teeth,etc.)"
20120328123001,"Personal Weapons (hands,feet,teeth,etc.)"
20120328124001,"Personal Weapons (hands,feet,teeth,etc.)"
20120328124606,"Personal Weapons (hands,feet,teeth,etc.)"
20120328125606,Other Weapon                            
20120328130104,"Personal Weapons (hands,feet,teeth,etc.)"
20120328130404,"Personal Weapons (hands,feet,teeth,etc.)"
20120328141707,Not Applicable/None                     
20120328143105,Handgun                                 
20120328154103,"Personal Weapons (hands,feet,teeth,etc.)"
20120328160500,"Personal Weapons (hands,feet,teeth,etc.)"
20120328165106,"Personal Weapons (hands,feet,teeth,etc.)"
20120328170903,"Personal Weapons (hands,feet,teeth,etc.)"
20120328171901,"Personal Weapons (hands,feet,teeth,etc.)"
20120328173101,Handgun                                 
20120328175301,Handgun                                 
20120328191000,"Personal Weapons (hands,feet,teeth,etc.)"
20120328191702,"Personal Weapons (hands,feet,teeth,etc.)"
20120328212701,"Personal Weapons (hands,feet,teeth,etc.)"
20120328213200,"Personal Weapons (hands,feet,teeth,etc.)"
20120328215505,"Personal Weapons (hands,feet,teeth,etc.)"
20120328215505,Handgun                                 
20120329001303,Knife                                   
20120329002607,"Personal Weapons (hands,feet,teeth,etc.)"
20120329004303,Other Weapon                            
20120329004303,"Personal Weapons (hands,feet,teeth,etc.)"
20120329014200,Not Applicable/None                     
20120329031102,"Personal Weapons (hands,feet,teeth,etc.)"
20120329051301,Vehicle                                 
20120329064202,"Personal Weapons (hands,feet,teeth,etc.)"
20120329070400,"Personal Weapons (hands,feet,teeth,etc.)"
20120329074501,Not Applicable/None                     
20120329083201,"Personal Weapons (hands,feet,teeth,etc.)"
20120329093200,"Personal Weapons (hands,feet,teeth,etc.)"
20120329105700,Handgun                                 
20120329110902,"Personal Weapons (hands,feet,teeth,etc.)"
20120329112604,Not Applicable/None                     
20120329120903,Knife                                   
20120329123205,Other Weapon                            
20120329124104,"Personal Weapons (hands,feet,teeth,etc.)"
20120329130101,"Personal Weapons (hands,feet,teeth,etc.)"
20120329131200,Not Applicable/None                     
20120329132204,"Personal Weapons (hands,feet,teeth,etc.)"
20120329132304,"Personal Weapons (hands,feet,teeth,etc.)"
20120329133400,"Personal Weapons (hands,feet,teeth,etc.)"
20120329134000,"Personal Weapons (hands,feet,teeth,etc.)"
20120329135101,"Personal Weapons (hands,feet,teeth,etc.)"
20120329141303,"Personal Weapons (hands,feet,teeth,etc.)"
20120329144901,Handgun                                 
20120329145801,"Personal Weapons (hands,feet,teeth,etc.)"
20120329150501,"Personal Weapons (hands,feet,teeth,etc.)"
20120329152900,"Personal Weapons (hands,feet,teeth,etc.)"
20120329153900,Other Weapon                            
20120329155506,"Personal Weapons (hands,feet,teeth,etc.)"
20120329160501,"Personal Weapons (hands,feet,teeth,etc.)"
20120329160501,Other Weapon                            
20120329161704,"Personal Weapons (hands,feet,teeth,etc.)"
20120329164001,"Personal Weapons (hands,feet,teeth,etc.)"
20120329171500,"Personal Weapons (hands,feet,teeth,etc.)"
20120329180402,"Personal Weapons (hands,feet,teeth,etc.)"
20120329180800,"Personal Weapons (hands,feet,teeth,etc.)"
20120329183300,"Personal Weapons (hands,feet,teeth,etc.)"
20120329183700,Handgun                                 
20120329185106,"Personal Weapons (hands,feet,teeth,etc.)"
20120329191202,Other Weapon                            
20120329191702,"Personal Weapons (hands,feet,teeth,etc.)"
20120329192500,"Personal Weapons (hands,feet,teeth,etc.)"
20120329193101,Undetermined Firearm                    
20120329200001,"Personal Weapons (hands,feet,teeth,etc.)"
20120329201904,"Gas/Air Powered Gun (BB, Pellet, etc.)  "
20120329203400,Knife                                   
20120329203400,"Personal Weapons (hands,feet,teeth,etc.)"
20120329204802,Handgun                                 
20120329210903,Handgun                                 
20120329210903,"Personal Weapons (hands,feet,teeth,etc.)"
20120329210903,Knife                                   
20120329214700,"Personal Weapons (hands,feet,teeth,etc.)"
20120329223300,"Personal Weapons (hands,feet,teeth,etc.)"
20120329225903,"Personal Weapons (hands,feet,teeth,etc.)"
20120329231800,"Personal Weapons (hands,feet,teeth,etc.)"
20120329235604,"Personal Weapons (hands,feet,teeth,etc.)"
20120330001201,"Blunt Object(club,hammer,etc)           "
20120330002104,"Personal Weapons (hands,feet,teeth,etc.)"
20120330005901,Handgun                                 
20120330012805,"Personal Weapons (hands,feet,teeth,etc.)"
20120330014500,Handgun                                 
20120330021702,Not Applicable/None                     
20120330030001,Unknown/Not Stated                      
20120330032800,"Personal Weapons (hands,feet,teeth,etc.)"
20120330041700,Knife                                   
20120330042100,"Personal Weapons (hands,feet,teeth,etc.)"
20120330093104,Handgun                                 
20120330114700,"Personal Weapons (hands,feet,teeth,etc.)"
20120330121001,"Personal Weapons (hands,feet,teeth,etc.)"
20120330122003,"Personal Weapons (hands,feet,teeth,etc.)"
20120330123301,Handgun                                 
20120330140500,"Personal Weapons (hands,feet,teeth,etc.)"
20120330150903,"Personal Weapons (hands,feet,teeth,etc.)"
20120330154401,"Personal Weapons (hands,feet,teeth,etc.)"
20120330171102,"Personal Weapons (hands,feet,teeth,etc.)"
20120330174200,"Personal Weapons (hands,feet,teeth,etc.)"
20120330174200,Knife                                   
20120330180902,"Blunt Object(club,hammer,etc)           "
20120330183203,Razor                                   
20120330191101,Handgun                                 
20120330191801,"Personal Weapons (hands,feet,teeth,etc.)"
20120330200600,Not Applicable/None                     
20120330202800,"Personal Weapons (hands,feet,teeth,etc.)"
20120330211501,"Personal Weapons (hands,feet,teeth,etc.)"
20120330215701,"Personal Weapons (hands,feet,teeth,etc.)"
20120330225505,"Personal Weapons (hands,feet,teeth,etc.)"
20120330231901,"Personal Weapons (hands,feet,teeth,etc.)"
20120330234200,"Personal Weapons (hands,feet,teeth,etc.)"
20120331001201,Other Weapon                            
20120331004202,"Personal Weapons (hands,feet,teeth,etc.)"
20120331004901,"Personal Weapons (hands,feet,teeth,etc.)"
20120331005505,Knife                                   
20120331010104,"Personal Weapons (hands,feet,teeth,etc.)"
20120331010400,"Personal Weapons (hands,feet,teeth,etc.)"
20120331013904,"Personal Weapons (hands,feet,teeth,etc.)"
20120331014901,Handgun                                 
20120331022802,"Personal Weapons (hands,feet,teeth,etc.)"
20120331023901,"Personal Weapons (hands,feet,teeth,etc.)"
20120331031001,"Personal Weapons (hands,feet,teeth,etc.)"
20120331031701,"Personal Weapons (hands,feet,teeth,etc.)"
20120331032502,"Blunt Object(club,hammer,etc)           "
20120331040301,Fire/Burning  Tool/Device               
20120331053800,"Personal Weapons (hands,feet,teeth,etc.)"
20120331054602,"Blunt Object(club,hammer,etc)           "
20120331062500,"Personal Weapons (hands,feet,teeth,etc.)"
20120331070901,Ax/Hatchet                              
20120331083500,"Personal Weapons (hands,feet,teeth,etc.)"
20120331101702,"Personal Weapons (hands,feet,teeth,etc.)"
20120331103600,"Personal Weapons (hands,feet,teeth,etc.)"
20120331113100,"Personal Weapons (hands,feet,teeth,etc.)"
20120331120200,"Personal Weapons (hands,feet,teeth,etc.)"
20120331120201,Vehicle                                 
20120331124200,Not Applicable/None                     
20120331125900,"Personal Weapons (hands,feet,teeth,etc.)"
20120331130500,"Personal Weapons (hands,feet,teeth,etc.)"
20120331135702,"Personal Weapons (hands,feet,teeth,etc.)"
20120331143200,"Personal Weapons (hands,feet,teeth,etc.)"
20120331143200,Other Entry Tool/Device                 
20120331143903,"Personal Weapons (hands,feet,teeth,etc.)"
20120331151100,"Personal Weapons (hands,feet,teeth,etc.)"
20120331152901,"Personal Weapons (hands,feet,teeth,etc.)"
20120331164102,"Personal Weapons (hands,feet,teeth,etc.)"
20120331164700,"Personal Weapons (hands,feet,teeth,etc.)"
20120331165500,"Personal Weapons (hands,feet,teeth,etc.)"
20120331172401,Handgun                                 
20120331172700,"Personal Weapons (hands,feet,teeth,etc.)"
20120331173200,Not Applicable/None                     
20120331174202,"Personal Weapons (hands,feet,teeth,etc.)"
20120331183501,"Personal Weapons (hands,feet,teeth,etc.)"
20120331184400,"Personal Weapons (hands,feet,teeth,etc.)"
20120331192001,Knife                                   
20120331192001,"Personal Weapons (hands,feet,teeth,etc.)"
20120331201202,Not Applicable/None                     
20120331205203,"Personal Weapons (hands,feet,teeth,etc.)"
20120331205600,"Personal Weapons (hands,feet,teeth,etc.)"
20120331220800,Handgun                                 
20120331220804,Unknown/Not Stated                      
20120331221400,"Personal Weapons (hands,feet,teeth,etc.)"
20120331222901,Knife                                   
20120331234200,Knife                                   
20120331234704,"Personal Weapons (hands,feet,teeth,etc.)"
20120331234706,"Personal Weapons (hands,feet,teeth,etc.)"
20120331235601,"Personal Weapons (hands,feet,teeth,etc.)"
20120401002600,"Personal Weapons (hands,feet,teeth,etc.)"
20120401002803,"Personal Weapons (hands,feet,teeth,etc.)"
20120401003401,"Personal Weapons (hands,feet,teeth,etc.)"
20120401005304,"Personal Weapons (hands,feet,teeth,etc.)"
20120401011100,Knife                                   
20120401011600,Not Applicable/None                     
20120401014202,"Personal Weapons (hands,feet,teeth,etc.)"
20120401022600,"Personal Weapons (hands,feet,teeth,etc.)"
20120401032600,Handgun                                 
20120401042903,Knife                                   
20120401095500,"Personal Weapons (hands,feet,teeth,etc.)"
20120401112400,"Personal Weapons (hands,feet,teeth,etc.)"
20120401115603,"Personal Weapons (hands,feet,teeth,etc.)"
20120401140300,"Personal Weapons (hands,feet,teeth,etc.)"
20120401140800,"Personal Weapons (hands,feet,teeth,etc.)"
20120401155301,"Personal Weapons (hands,feet,teeth,etc.)"
20120401172002,"Personal Weapons (hands,feet,teeth,etc.)"
20120401174901,"Personal Weapons (hands,feet,teeth,etc.)"
20120401174901,"Blunt Object(club,hammer,etc)           "
20120401184602,"Personal Weapons (hands,feet,teeth,etc.)"
20120401191903,"Personal Weapons (hands,feet,teeth,etc.)"
20120401192700,Knife                                   
20120401202500,Knife                                   
20120401210100,"Personal Weapons (hands,feet,teeth,etc.)"
20120401211300,Handgun                                 
20120401211300,"Personal Weapons (hands,feet,teeth,etc.)"
20120401211500,Handgun                                 
20120401215300,"Personal Weapons (hands,feet,teeth,etc.)"
20120401215503,"Personal Weapons (hands,feet,teeth,etc.)"
20120401215801,"Personal Weapons (hands,feet,teeth,etc.)"
20120401221000,"Personal Weapons (hands,feet,teeth,etc.)"
20120401222801,"Personal Weapons (hands,feet,teeth,etc.)"
20120401222802,"Personal Weapons (hands,feet,teeth,etc.)"
20120401225902,"Personal Weapons (hands,feet,teeth,etc.)"
20120401230701,"Personal Weapons (hands,feet,teeth,etc.)"
20120401230703,Other Chemical/Drugs                    
20120401230703,"Personal Weapons (hands,feet,teeth,etc.)"
20120401230705,"Personal Weapons (hands,feet,teeth,etc.)"
20120401232104,"Personal Weapons (hands,feet,teeth,etc.)"
20120401235301,Handgun                                 
20120402000400,"Personal Weapons (hands,feet,teeth,etc.)"
20120402001301,"Personal Weapons (hands,feet,teeth,etc.)"
20120402004001,"Personal Weapons (hands,feet,teeth,etc.)"
20120402025800,"Personal Weapons (hands,feet,teeth,etc.)"
20120402043901,"Personal Weapons (hands,feet,teeth,etc.)"
20120402050900,"Personal Weapons (hands,feet,teeth,etc.)"
20120402071400,Handgun                                 
20120402091303,"Personal Weapons (hands,feet,teeth,etc.)"
20120402101102,"Personal Weapons (hands,feet,teeth,etc.)"
20120402105000,"Personal Weapons (hands,feet,teeth,etc.)"
20120402112200,"Personal Weapons (hands,feet,teeth,etc.)"
20120402112901,"Personal Weapons (hands,feet,teeth,etc.)"
20120402115701,"Personal Weapons (hands,feet,teeth,etc.)"
20120402123502,"Personal Weapons (hands,feet,teeth,etc.)"
20120402123800,"Personal Weapons (hands,feet,teeth,etc.)"
20120402125403,"Personal Weapons (hands,feet,teeth,etc.)"
20120402125501,Other Weapon                            
20120402134404,Handgun                                 
20120402140301,"Personal Weapons (hands,feet,teeth,etc.)"
20120402150602,"Personal Weapons (hands,feet,teeth,etc.)"
20120402151503,"Personal Weapons (hands,feet,teeth,etc.)"
20120402151901,Handgun                                 
20120402162405,"Personal Weapons (hands,feet,teeth,etc.)"
20120402162405,Other Weapon                            
20120402164602,"Personal Weapons (hands,feet,teeth,etc.)"
20120402165201,"Personal Weapons (hands,feet,teeth,etc.)"
20120402172802,"Blunt Object(club,hammer,etc)           "
20120402173101,"Personal Weapons (hands,feet,teeth,etc.)"
20120402173502,"Personal Weapons (hands,feet,teeth,etc.)"
20120402174902,"Personal Weapons (hands,feet,teeth,etc.)"
20120402183700,"Personal Weapons (hands,feet,teeth,etc.)"
20120402183802,Handgun                                 
20120402185300,"Personal Weapons (hands,feet,teeth,etc.)"
20120402190500,Knife                                   
20120402192203,"Personal Weapons (hands,feet,teeth,etc.)"
20120402192803,"Personal Weapons (hands,feet,teeth,etc.)"
20120402195300,"Personal Weapons (hands,feet,teeth,etc.)"
20120402202800,"Personal Weapons (hands,feet,teeth,etc.)"
20120402203601,"Personal Weapons (hands,feet,teeth,etc.)"
20120402204602,"Personal Weapons (hands,feet,teeth,etc.)"
20120402212601,Vehicle                                 
20120402220502,Not Applicable/None                     
20120402221303,Knife                                   
20120402221303,"Personal Weapons (hands,feet,teeth,etc.)"
20120402223203,Handgun                                 
20120402224502,"Personal Weapons (hands,feet,teeth,etc.)"
20120402230400,"Personal Weapons (hands,feet,teeth,etc.)"
20120402232600,"Personal Weapons (hands,feet,teeth,etc.)"
20120402233000,"Personal Weapons (hands,feet,teeth,etc.)"
20120403010100,"Personal Weapons (hands,feet,teeth,etc.)"
20120403012700,"Personal Weapons (hands,feet,teeth,etc.)"
20120403013002,Handgun                                 
20120403022100,Handgun                                 
20120403023100,Handgun                                 
20120403023702,Handgun                                 
20120403035002,"Personal Weapons (hands,feet,teeth,etc.)"
20120403035800,"Personal Weapons (hands,feet,teeth,etc.)"
20120403044502,Unknown/Not Stated                      
20120403055800,Handgun                                 
20120403084600,"Personal Weapons (hands,feet,teeth,etc.)"
20120403093903,"Personal Weapons (hands,feet,teeth,etc.)"
20120403104300,Not Applicable/None                     
20120403104300,"Personal Weapons (hands,feet,teeth,etc.)"
20120403110801,Not Applicable/None                     
20120403115901,"Personal Weapons (hands,feet,teeth,etc.)"
20120403123402,"Personal Weapons (hands,feet,teeth,etc.)"
20120403125200,Handgun                                 
20120403131807,"Personal Weapons (hands,feet,teeth,etc.)"
20120403150200,"Personal Weapons (hands,feet,teeth,etc.)"
20120403152803,"Personal Weapons (hands,feet,teeth,etc.)"
20120403153902,Handgun                                 
20120403162900,"Personal Weapons (hands,feet,teeth,etc.)"
20120403165501,Vehicle                                 
20120403171200,"Personal Weapons (hands,feet,teeth,etc.)"
20120403172301,Knife                                   
20120403172301,"Personal Weapons (hands,feet,teeth,etc.)"
20120403174902,"Personal Weapons (hands,feet,teeth,etc.)"
20120403212500,Other Weapon                            
20120403212500,"Personal Weapons (hands,feet,teeth,etc.)"
20120403213103,Not Applicable/None                     
20120403231901,Shotgun                                 
20120403232905,"Personal Weapons (hands,feet,teeth,etc.)"
20120403233300,"Personal Weapons (hands,feet,teeth,etc.)"
20120403234700,"Personal Weapons (hands,feet,teeth,etc.)"
20120404012000,"Personal Weapons (hands,feet,teeth,etc.)"
20120404014101,"Personal Weapons (hands,feet,teeth,etc.)"
20120404020105,Handgun                                 
20120404022100,Handgun                                 
20120404022100,Undetermined Firearm                    
20120404025900,Undetermined Firearm                    
20120404030500,Knife                                   
20120404091600,"Personal Weapons (hands,feet,teeth,etc.)"
20120404091600,Unknown/Not Stated                      
20120404093902,"Personal Weapons (hands,feet,teeth,etc.)"
20120404102301,Not Applicable/None                     
20120404104702,"Personal Weapons (hands,feet,teeth,etc.)"
20120404111704,"Personal Weapons (hands,feet,teeth,etc.)"
20120404114201,"Personal Weapons (hands,feet,teeth,etc.)"
20120404120401,Other Weapon                            
20120404121003,"Personal Weapons (hands,feet,teeth,etc.)"
20120404121503,Handgun                                 
20120404131202,"Personal Weapons (hands,feet,teeth,etc.)"
20120404131500,"Personal Weapons (hands,feet,teeth,etc.)"
20120404131706,"Personal Weapons (hands,feet,teeth,etc.)"
20120404131802,"Personal Weapons (hands,feet,teeth,etc.)"
20120404132103,Other Weapon                            
20120404144806,Handgun                                 
20120404144806,"Personal Weapons (hands,feet,teeth,etc.)"
20120404160701,"Personal Weapons (hands,feet,teeth,etc.)"
20120404161704,"Gas/Air Powered Gun (BB, Pellet, etc.)  "
20120404170700,"Personal Weapons (hands,feet,teeth,etc.)"
20120404181202,"Personal Weapons (hands,feet,teeth,etc.)"
20120404182302,"Personal Weapons (hands,feet,teeth,etc.)"
20120404182902,"Personal Weapons (hands,feet,teeth,etc.)"
20120404192104,"Personal Weapons (hands,feet,teeth,etc.)"
20120404193301,"Personal Weapons (hands,feet,teeth,etc.)"
20120404195702,"Blunt Object(club,hammer,etc)           "
20120404195802,"Personal Weapons (hands,feet,teeth,etc.)"
20120404195901,"Personal Weapons (hands,feet,teeth,etc.)"
20120404202801,"Personal Weapons (hands,feet,teeth,etc.)"
20120404203400,Handgun                                 
20120404220901,"Blunt Object(club,hammer,etc)           "
20120404221601,"Personal Weapons (hands,feet,teeth,etc.)"
20120404224002,Other Weapon                            
20120404225004,"Personal Weapons (hands,feet,teeth,etc.)"
20120404225004,Handgun                                 
20120404234900,"Personal Weapons (hands,feet,teeth,etc.)"
20120404235604,"Personal Weapons (hands,feet,teeth,etc.)"
20120405002801,"Personal Weapons (hands,feet,teeth,etc.)"
20120405004102,Knife                                   
20120405005404,"Personal Weapons (hands,feet,teeth,etc.)"
20120405021900,"Personal Weapons (hands,feet,teeth,etc.)"
20120405040702,"Personal Weapons (hands,feet,teeth,etc.)"
20120405074100,Not Applicable/None                     
20120405075203,"Personal Weapons (hands,feet,teeth,etc.)"
20120405081302,"Personal Weapons (hands,feet,teeth,etc.)"
20120405093300,"Personal Weapons (hands,feet,teeth,etc.)"
20120405095602,"Personal Weapons (hands,feet,teeth,etc.)"
20120405100801,"Personal Weapons (hands,feet,teeth,etc.)"
20120405102603,"Personal Weapons (hands,feet,teeth,etc.)"
20120405110602,"Personal Weapons (hands,feet,teeth,etc.)"
20120405121604,"Personal Weapons (hands,feet,teeth,etc.)"
20120405122904,Razor                                   
20120405123504,"Personal Weapons (hands,feet,teeth,etc.)"
20120405123900,Not Applicable/None                     
20120405131604,"Personal Weapons (hands,feet,teeth,etc.)"
20120405144504,Handgun                                 
20120405145701,"Personal Weapons (hands,feet,teeth,etc.)"
20120405145702,"Personal Weapons (hands,feet,teeth,etc.)"
20120405152002,Not Applicable/None                     
20120405155203,"Personal Weapons (hands,feet,teeth,etc.)"
20120405174901,"Personal Weapons (hands,feet,teeth,etc.)"
20120405181402,Handgun                                 
20120405181802,Handgun                                 
20120405182102,"Personal Weapons (hands,feet,teeth,etc.)"
20120405194200,Chemicals/Acids                         
20120405194701,Handgun                                 
20120405195800,"Personal Weapons (hands,feet,teeth,etc.)"
20120405202906,"Personal Weapons (hands,feet,teeth,etc.)"
20120405203601,"Personal Weapons (hands,feet,teeth,etc.)"
20120405205600,Not Applicable/None                     
20120405210900,"Blunt Object(club,hammer,etc)           "
20120405211901,"Personal Weapons (hands,feet,teeth,etc.)"
20120405212408,Handgun                                 
20120405213801,Handgun                                 
20120405214201,"Personal Weapons (hands,feet,teeth,etc.)"
20120405223800,"Personal Weapons (hands,feet,teeth,etc.)"
20120405224400,Handgun                                 
20120405224400,Shotgun                                 
20120405230600,Shotgun                                 
20120406000900,Rifle                                   
20120406013400,Handgun                                 
20120406014703,"Personal Weapons (hands,feet,teeth,etc.)"
20120406025901,"Blunt Object(club,hammer,etc)           "
20120406030902,"Personal Weapons (hands,feet,teeth,etc.)"
20120406044600,"Personal Weapons (hands,feet,teeth,etc.)"
20120406100500,"Personal Weapons (hands,feet,teeth,etc.)"
20120406102103,"Personal Weapons (hands,feet,teeth,etc.)"
20120406104502,Not Applicable/None                     
20120406110002,"Personal Weapons (hands,feet,teeth,etc.)"
20120406111104,Not Applicable/None                     
20120406123800,Not Applicable/None                     
20120406124004,"Personal Weapons (hands,feet,teeth,etc.)"
20120406131703,"Personal Weapons (hands,feet,teeth,etc.)"
20120406135404,Chemicals/Acids                         
20120406144600,"Personal Weapons (hands,feet,teeth,etc.)"
20120406144903,"Personal Weapons (hands,feet,teeth,etc.)"
20120406145200,"Personal Weapons (hands,feet,teeth,etc.)"
20120406151402,"Personal Weapons (hands,feet,teeth,etc.)"
20120406153104,"Personal Weapons (hands,feet,teeth,etc.)"
20120406155801,"Personal Weapons (hands,feet,teeth,etc.)"
20120406160502,"Personal Weapons (hands,feet,teeth,etc.)"
20120406162700,Knife                                   
20120406163804,"Personal Weapons (hands,feet,teeth,etc.)"
20120406164901,Other Weapon                            
20120406180704,"Personal Weapons (hands,feet,teeth,etc.)"
20120406181301,"Personal Weapons (hands,feet,teeth,etc.)"
20120406183100,Handgun                                 
20120406183500,"Personal Weapons (hands,feet,teeth,etc.)"
20120406191303,Unknown/Not Stated                      
20120406194000,"Personal Weapons (hands,feet,teeth,etc.)"
20120406195100,"Personal Weapons (hands,feet,teeth,etc.)"
20120406202204,Other Weapon                            
20120406210501,Not Applicable/None                     
20120406215103,"Personal Weapons (hands,feet,teeth,etc.)"
20120406222603,"Personal Weapons (hands,feet,teeth,etc.)"
20120406223203,"Personal Weapons (hands,feet,teeth,etc.)"
20120406223601,Handgun                                 
20120406223900,"Personal Weapons (hands,feet,teeth,etc.)"
20120406223902,Handgun                                 
20120406225701,Other Weapon                            
20120406230003,"Personal Weapons (hands,feet,teeth,etc.)"
20120406232700,"Personal Weapons (hands,feet,teeth,etc.)"
20120406233300,Knife                                   
20120407001304,"Personal Weapons (hands,feet,teeth,etc.)"
20120407001900,"Personal Weapons (hands,feet,teeth,etc.)"
20120407010001,Unknown/Not Stated                      
20120407010603,Handgun                                 
20120407012902,"Personal Weapons (hands,feet,teeth,etc.)"
20120407014400,"Personal Weapons (hands,feet,teeth,etc.)"
20120407022902,"Personal Weapons (hands,feet,teeth,etc.)"
20120407035402,"Personal Weapons (hands,feet,teeth,etc.)"
20120407041001,"Personal Weapons (hands,feet,teeth,etc.)"
20120407042302,Shotgun                                 
20120407052400,"Personal Weapons (hands,feet,teeth,etc.)"
20120407070700,"Personal Weapons (hands,feet,teeth,etc.)"
20120407091100,"Personal Weapons (hands,feet,teeth,etc.)"
20120407093000,Knife                                   
20120407102600,Not Applicable/None                     
20120407112100,"Personal Weapons (hands,feet,teeth,etc.)"
20120407114700,Not Applicable/None                     
20120407125100,"Personal Weapons (hands,feet,teeth,etc.)"
20120407125203,"Personal Weapons (hands,feet,teeth,etc.)"
20120407131800,"Personal Weapons (hands,feet,teeth,etc.)"
20120407135901,"Personal Weapons (hands,feet,teeth,etc.)"
20120407160402,"Blunt Object(club,hammer,etc)           "
20120407162801,"Personal Weapons (hands,feet,teeth,etc.)"
20120407164401,"Personal Weapons (hands,feet,teeth,etc.)"
20120407165201,"Personal Weapons (hands,feet,teeth,etc.)"
20120407174601,"Personal Weapons (hands,feet,teeth,etc.)"
20120407192300,Vehicle                                 
20120407193400,Handgun                                 
20120407193800,Handgun                                 
20120407193804,"Personal Weapons (hands,feet,teeth,etc.)"
20120407201202,Not Applicable/None                     
20120407205903,"Personal Weapons (hands,feet,teeth,etc.)"
20120407210000,"Blunt Object(club,hammer,etc)           "
20120407215001,Asphyxiation                            
20120407215001,"Personal Weapons (hands,feet,teeth,etc.)"
20120407224301,"Personal Weapons (hands,feet,teeth,etc.)"
20120407224301,Other Weapon                            
20120407224302,"Personal Weapons (hands,feet,teeth,etc.)"
20120407230400,"Personal Weapons (hands,feet,teeth,etc.)"
20120407232400,Handgun                                 
20120407233500,"Personal Weapons (hands,feet,teeth,etc.)"
20120407233801,Handgun                                 
20120408000600,"Blunt Object(club,hammer,etc)           "
20120408001202,"Personal Weapons (hands,feet,teeth,etc.)"
20120408005402,"Personal Weapons (hands,feet,teeth,etc.)"
20120408011202,Knife                                   
20120408011505,"Personal Weapons (hands,feet,teeth,etc.)"
20120408011601,"Personal Weapons (hands,feet,teeth,etc.)"
20120408020102,"Personal Weapons (hands,feet,teeth,etc.)"
20120408020203,Not Applicable/None                     
20120408030602,"Personal Weapons (hands,feet,teeth,etc.)"
20120408042101,"Personal Weapons (hands,feet,teeth,etc.)"
20120408082200,"Personal Weapons (hands,feet,teeth,etc.)"
20120408105601,Handgun                                 
20120408111700,"Personal Weapons (hands,feet,teeth,etc.)"
20120408112901,"Personal Weapons (hands,feet,teeth,etc.)"
20120408120502,Handgun                                 
20120408120902,"Personal Weapons (hands,feet,teeth,etc.)"
20120408124001,"Personal Weapons (hands,feet,teeth,etc.)"
20120408130902,Not Applicable/None                     
20120408132003,"Personal Weapons (hands,feet,teeth,etc.)"
20120408142101,"Personal Weapons (hands,feet,teeth,etc.)"
20120408142500,"Blunt Object(club,hammer,etc)           "
20120408154400,"Personal Weapons (hands,feet,teeth,etc.)"
20120408160001,Knife                                   
20120408160201,Handgun                                 
20120408161101,Knife                                   
20120408164801,"Personal Weapons (hands,feet,teeth,etc.)"
20120408180600,"Personal Weapons (hands,feet,teeth,etc.)"
20120408185604,"Personal Weapons (hands,feet,teeth,etc.)"
20120408195001,"Personal Weapons (hands,feet,teeth,etc.)"
20120408195900,"Personal Weapons (hands,feet,teeth,etc.)"
20120408201000,"Personal Weapons (hands,feet,teeth,etc.)"
