Complaint_No,Weapon_Type
20160125140901,"Personal Weapons (hands,feet,teeth,etc.)"
20160125144300,"Personal Weapons (hands,feet,teeth,etc.)"
20160125144502,Handgun                                 
20160125151101,"Personal Weapons (hands,feet,teeth,etc.)"
20160125154100,Not Applicable/None                     
20160125154805,"Personal Weapons (hands,feet,teeth,etc.)"
20160125160301,"Personal Weapons (hands,feet,teeth,etc.)"
20160125165000,"Personal Weapons (hands,feet,teeth,etc.)"
20160125165300,Handgun                                 
20160125170200,"Personal Weapons (hands,feet,teeth,etc.)"
20160125175500,"Personal Weapons (hands,feet,teeth,etc.)"
20160125181500,"Personal Weapons (hands,feet,teeth,etc.)"
20160125200203,"Personal Weapons (hands,feet,teeth,etc.)"
20160125201001,"Personal Weapons (hands,feet,teeth,etc.)"
20160125204200,Handgun                                 
20160125204700,"Personal Weapons (hands,feet,teeth,etc.)"
20160125210502,"Personal Weapons (hands,feet,teeth,etc.)"
20160125212000,"Blunt Object(club,hammer,etc)           "
20160125212200,"Personal Weapons (hands,feet,teeth,etc.)"
20160125213801,"Personal Weapons (hands,feet,teeth,etc.)"
20160125215101,"Personal Weapons (hands,feet,teeth,etc.)"
20160125215202,"Personal Weapons (hands,feet,teeth,etc.)"
20160125230003,"Personal Weapons (hands,feet,teeth,etc.)"
20160125234704,Other Weapon                            
20160125235302,Not Applicable/None                     
20160126023201,Handgun                                 
20160126082501,Not Applicable/None                     
20160126101100,Handgun                                 
20160126101601,"Personal Weapons (hands,feet,teeth,etc.)"
20160126103700,"Personal Weapons (hands,feet,teeth,etc.)"
20160126112000,"Personal Weapons (hands,feet,teeth,etc.)"
20160126113500,"Personal Weapons (hands,feet,teeth,etc.)"
20160126121402,"Personal Weapons (hands,feet,teeth,etc.)"
20160126122501,Undetermined Firearm                    
20160126145405,"Personal Weapons (hands,feet,teeth,etc.)"
20160126160502,"Personal Weapons (hands,feet,teeth,etc.)"
20160126162000,"Personal Weapons (hands,feet,teeth,etc.)"
20160126164704,Not Applicable/None                     
20160126171702,Handgun                                 
20160126180000,"Personal Weapons (hands,feet,teeth,etc.)"
20160126181902,"Personal Weapons (hands,feet,teeth,etc.)"
20160126182006,Shotgun                                 
20160126182401,"Personal Weapons (hands,feet,teeth,etc.)"
20160126183100,Undetermined Firearm                    
20160126184301,"Personal Weapons (hands,feet,teeth,etc.)"
20160126191101,Handgun                                 
20160126191400,Handgun                                 
20160126194201,Handgun                                 
20160126195600,"Personal Weapons (hands,feet,teeth,etc.)"
20160126202600,"Personal Weapons (hands,feet,teeth,etc.)"
20160126203001,Other Weapon                            
20160126212200,"Personal Weapons (hands,feet,teeth,etc.)"
20160126215503,"Personal Weapons (hands,feet,teeth,etc.)"
20160126220000,"Personal Weapons (hands,feet,teeth,etc.)"
20160126220100,Handgun                                 
20160126231300,Handgun                                 
20160127002702,"Personal Weapons (hands,feet,teeth,etc.)"
20160127002702,Knife                                   
20160127014300,Handgun                                 
20160127030200,"Personal Weapons (hands,feet,teeth,etc.)"
20160127071102,"Personal Weapons (hands,feet,teeth,etc.)"
20160127071902,Shotgun                                 
20160127093003,"Personal Weapons (hands,feet,teeth,etc.)"
20160127094502,"Personal Weapons (hands,feet,teeth,etc.)"
20160127101102,"Personal Weapons (hands,feet,teeth,etc.)"
20160127105700,"Personal Weapons (hands,feet,teeth,etc.)"
20160127110700,Handgun                                 
20160127112206,"Personal Weapons (hands,feet,teeth,etc.)"
20160127112501,"Personal Weapons (hands,feet,teeth,etc.)"
20160127112802,"Personal Weapons (hands,feet,teeth,etc.)"
20160127120803,"Personal Weapons (hands,feet,teeth,etc.)"
20160127123200,"Personal Weapons (hands,feet,teeth,etc.)"
20160127144001,Handgun                                 
20160127144101,"Personal Weapons (hands,feet,teeth,etc.)"
20160127150500,"Personal Weapons (hands,feet,teeth,etc.)"
20160127160001,"Personal Weapons (hands,feet,teeth,etc.)"
20160127160801,Other Weapon                            
20160127162101,Handgun                                 
20160127170702,Handgun                                 
20160127171001,"Personal Weapons (hands,feet,teeth,etc.)"
20160127173303,"Personal Weapons (hands,feet,teeth,etc.)"
20160127182002,"Personal Weapons (hands,feet,teeth,etc.)"
20160127182701,"Personal Weapons (hands,feet,teeth,etc.)"
20160127184901,Handgun                                 
20160127200600,Rifle                                   
20160127201100,"Personal Weapons (hands,feet,teeth,etc.)"
20160127204102,Handgun                                 
20160127210201,"Personal Weapons (hands,feet,teeth,etc.)"
20160127210800,"Personal Weapons (hands,feet,teeth,etc.)"
20160127220400,Rifle                                   
20160127221700,"Personal Weapons (hands,feet,teeth,etc.)"
20160127224400,"Personal Weapons (hands,feet,teeth,etc.)"
20160127233900,"Personal Weapons (hands,feet,teeth,etc.)"
20160127234200,Handgun                                 
20160127234603,"Personal Weapons (hands,feet,teeth,etc.)"
20160128001700,"Personal Weapons (hands,feet,teeth,etc.)"
20160128003301,"Personal Weapons (hands,feet,teeth,etc.)"
20160128014802,"Blunt Object(club,hammer,etc)           "
20160128014802,"Personal Weapons (hands,feet,teeth,etc.)"
20160128024000,Handgun                                 
20160128033501,"Personal Weapons (hands,feet,teeth,etc.)"
20160128044700,"Personal Weapons (hands,feet,teeth,etc.)"
20160128070905,"Personal Weapons (hands,feet,teeth,etc.)"
20160128072801,"Personal Weapons (hands,feet,teeth,etc.)"
20160128074103,"Personal Weapons (hands,feet,teeth,etc.)"
20160128074103,Handgun                                 
20160128083503,Conducted Electrical Weapon             
20160128091804,Not Applicable/None                     
20160128094701,"Personal Weapons (hands,feet,teeth,etc.)"
20160128104200,Handgun                                 
20160128111103,"Personal Weapons (hands,feet,teeth,etc.)"
20160128120101,Not Applicable/None                     
20160128120400,"Personal Weapons (hands,feet,teeth,etc.)"
20160128121501,Chemicals/Acids                         
20160128123100,Handgun                                 
20160128123100,Undetermined Firearm                    
20160128125505,Knife                                   
20160128130901,Handgun                                 
20160128135200,Handgun                                 
20160128141502,Not Applicable/None                     
20160128143400,Knife                                   
20160128144400,Not Applicable/None                     
20160128144403,"Personal Weapons (hands,feet,teeth,etc.)"
20160128144601,Knife                                   
20160128152002,Other Weapon                            
20160128154602,Knife                                   
20160128163300,Other Weapon                            
20160128170301,"Personal Weapons (hands,feet,teeth,etc.)"
20160128172000,Not Applicable/None                     
20160128180001,"Personal Weapons (hands,feet,teeth,etc.)"
20160128182900,"Personal Weapons (hands,feet,teeth,etc.)"
20160128183902,"Personal Weapons (hands,feet,teeth,etc.)"
20160128184005,Handgun                                 
20160128184402,"Personal Weapons (hands,feet,teeth,etc.)"
20160128184700,"Personal Weapons (hands,feet,teeth,etc.)"
20160128190900,Not Applicable/None                     
20160128191201,Rifle                                   
20160128191500,"Personal Weapons (hands,feet,teeth,etc.)"
20160128192102,"Personal Weapons (hands,feet,teeth,etc.)"
20160128194301,"Personal Weapons (hands,feet,teeth,etc.)"
20160128203301,"Personal Weapons (hands,feet,teeth,etc.)"
20160128203902,"Personal Weapons (hands,feet,teeth,etc.)"
20160128203903,Handgun                                 
20160128210300,Handgun                                 
20160128224602,Not Applicable/None                     
20160128231606,"Personal Weapons (hands,feet,teeth,etc.)"
20160129001802,Handgun                                 
20160129002701,"Personal Weapons (hands,feet,teeth,etc.)"
20160129003200,"Personal Weapons (hands,feet,teeth,etc.)"
20160129011200,"Personal Weapons (hands,feet,teeth,etc.)"
20160129011201,"Blunt Object(club,hammer,etc)           "
20160129015504,"Personal Weapons (hands,feet,teeth,etc.)"
20160129052400,"Personal Weapons (hands,feet,teeth,etc.)"
20160129093001,"Gas/Air Powered Gun (BB, Pellet, etc.)  "
20160129093301,"Blunt Object(club,hammer,etc)           "
20160129100400,Handgun                                 
20160129102200,"Personal Weapons (hands,feet,teeth,etc.)"
20160129102500,"Personal Weapons (hands,feet,teeth,etc.)"
20160129105601,"Personal Weapons (hands,feet,teeth,etc.)"
20160129110402,Knife                                   
20160129114600,"Personal Weapons (hands,feet,teeth,etc.)"
20160129115204,Handgun                                 
20160129122102,"Personal Weapons (hands,feet,teeth,etc.)"
20160129124800,"Personal Weapons (hands,feet,teeth,etc.)"
20160129132002,"Personal Weapons (hands,feet,teeth,etc.)"
20160129142501,"Personal Weapons (hands,feet,teeth,etc.)"
20160129143700,Handgun                                 
20160129151700,"Personal Weapons (hands,feet,teeth,etc.)"
20160129152901,Unknown/Not Stated                      
20160129160602,"Personal Weapons (hands,feet,teeth,etc.)"
20160129161903,"Personal Weapons (hands,feet,teeth,etc.)"
20160129170400,"Personal Weapons (hands,feet,teeth,etc.)"
20160129171001,Not Applicable/None                     
20160129171002,"Personal Weapons (hands,feet,teeth,etc.)"
20160129174201,"Personal Weapons (hands,feet,teeth,etc.)"
20160129180702,"Personal Weapons (hands,feet,teeth,etc.)"
20160129190401,"Personal Weapons (hands,feet,teeth,etc.)"
20160129193000,"Personal Weapons (hands,feet,teeth,etc.)"
20160129195205,"Personal Weapons (hands,feet,teeth,etc.)"
20160129195205,Handgun                                 
20160129195900,Not Applicable/None                     
20160129201000,Handgun                                 
20160129205904,Handgun                                 
20160129210100,"Personal Weapons (hands,feet,teeth,etc.)"
20160129212600,"Personal Weapons (hands,feet,teeth,etc.)"
20160129222600,Unknown/Not Stated                      
20160129223100,"Personal Weapons (hands,feet,teeth,etc.)"
20160129223301,Unknown/Not Stated                      
20160129231001,"Personal Weapons (hands,feet,teeth,etc.)"
20160129232302,"Personal Weapons (hands,feet,teeth,etc.)"
20160129233602,"Personal Weapons (hands,feet,teeth,etc.)"
20160129234600,Handgun                                 
20160130003400,"Personal Weapons (hands,feet,teeth,etc.)"
20160130010300,"Personal Weapons (hands,feet,teeth,etc.)"
20160130013301,Undetermined Firearm                    
20160130014400,"Personal Weapons (hands,feet,teeth,etc.)"
20160130021601,Vehicle                                 
20160130033400,"Personal Weapons (hands,feet,teeth,etc.)"
20160130070701,"Personal Weapons (hands,feet,teeth,etc.)"
20160130075701,Other Weapon                            
20160130100001,Handgun                                 
20160130101502,Handgun                                 
20160130102800,"Personal Weapons (hands,feet,teeth,etc.)"
20160130104201,"Personal Weapons (hands,feet,teeth,etc.)"
20160130104600,"Personal Weapons (hands,feet,teeth,etc.)"
20160130110801,"Personal Weapons (hands,feet,teeth,etc.)"
20160130112102,"Blunt Object(club,hammer,etc)           "
20160130121700,"Personal Weapons (hands,feet,teeth,etc.)"
20160130125904,Handgun                                 
20160130142002,"Personal Weapons (hands,feet,teeth,etc.)"
20160130145600,"Personal Weapons (hands,feet,teeth,etc.)"
20160130150703,Handgun                                 
20160130151600,"Personal Weapons (hands,feet,teeth,etc.)"
20160130153004,"Personal Weapons (hands,feet,teeth,etc.)"
20160130153004,Handgun                                 
20160130153101,"Personal Weapons (hands,feet,teeth,etc.)"
20160130172101,Handgun                                 
20160130174500,"Personal Weapons (hands,feet,teeth,etc.)"
20160130181306,"Personal Weapons (hands,feet,teeth,etc.)"
20160130182800,"Personal Weapons (hands,feet,teeth,etc.)"
20160130184900,"Personal Weapons (hands,feet,teeth,etc.)"
20160130191600,Handgun                                 
20160130194700,"Personal Weapons (hands,feet,teeth,etc.)"
20160130200800,"Personal Weapons (hands,feet,teeth,etc.)"
20160130203500,Handgun                                 
20160130211700,"Personal Weapons (hands,feet,teeth,etc.)"
20160130214902,"Personal Weapons (hands,feet,teeth,etc.)"
20160130220201,Handgun                                 
20160130233900,"Personal Weapons (hands,feet,teeth,etc.)"
20160130234603,Knife                                   
20160130234603,"Personal Weapons (hands,feet,teeth,etc.)"
20160131000202,Handgun                                 
20160131000501,Handgun                                 
20160131005302,Handgun                                 
20160131015600,"Personal Weapons (hands,feet,teeth,etc.)"
20160131021102,"Personal Weapons (hands,feet,teeth,etc.)"
20160131023100,"Personal Weapons (hands,feet,teeth,etc.)"
20160131025300,"Personal Weapons (hands,feet,teeth,etc.)"
20160131025401,"Personal Weapons (hands,feet,teeth,etc.)"
20160131051600,"Personal Weapons (hands,feet,teeth,etc.)"
20160131060300,Undetermined Firearm                    
20160131063600,Handgun                                 
20160131082501,"Personal Weapons (hands,feet,teeth,etc.)"
20160131082701,Handgun                                 
20160131085903,Not Applicable/None                     
20160131091401,"Personal Weapons (hands,feet,teeth,etc.)"
20160131100001,"Personal Weapons (hands,feet,teeth,etc.)"
20160131103103,"Personal Weapons (hands,feet,teeth,etc.)"
20160131122103,"Personal Weapons (hands,feet,teeth,etc.)"
20160131122103,Other Weapon                            
20160131124702,Handgun                                 
20160131130500,"Personal Weapons (hands,feet,teeth,etc.)"
20160131131400,Handgun                                 
20160131131801,"Personal Weapons (hands,feet,teeth,etc.)"
20160131134002,Unknown/Not Stated                      
20160131135101,Vehicle                                 
20160131135101,Razor                                   
20160131143201,"Personal Weapons (hands,feet,teeth,etc.)"
20160131151500,Handgun                                 
20160131152502,"Blunt Object(club,hammer,etc)           "
20160131154400,Chemicals/Acids                         
20160131162201,"Personal Weapons (hands,feet,teeth,etc.)"
20160131165003,"Personal Weapons (hands,feet,teeth,etc.)"
20160131170502,"Blunt Object(club,hammer,etc)           "
20160131181103,Other Weapon                            
20160131181103,Knife                                   
20160131181602,"Personal Weapons (hands,feet,teeth,etc.)"
20160131181701,"Personal Weapons (hands,feet,teeth,etc.)"
20160131193900,Handgun                                 
20160131201201,"Personal Weapons (hands,feet,teeth,etc.)"
20160131202602,"Personal Weapons (hands,feet,teeth,etc.)"
20160131204100,"Personal Weapons (hands,feet,teeth,etc.)"
20160131211503,"Personal Weapons (hands,feet,teeth,etc.)"
20160131221501,Handgun                                 
20160131221501,"Personal Weapons (hands,feet,teeth,etc.)"
20160131221501,"Blunt Object(club,hammer,etc)           "
20160131222601,"Personal Weapons (hands,feet,teeth,etc.)"
20160131223701,"Personal Weapons (hands,feet,teeth,etc.)"
20160131224800,Handgun                                 
20160131224901,"Personal Weapons (hands,feet,teeth,etc.)"
20160131230201,Handgun                                 
20160131230201,"Personal Weapons (hands,feet,teeth,etc.)"
20160201000706,"Personal Weapons (hands,feet,teeth,etc.)"
20160201002301,"Personal Weapons (hands,feet,teeth,etc.)"
20160201004502,"Personal Weapons (hands,feet,teeth,etc.)"
20160201010602,Handgun                                 
20160201014100,"Personal Weapons (hands,feet,teeth,etc.)"
20160201020300,"Personal Weapons (hands,feet,teeth,etc.)"
20160201060901,Knife                                   
20160201071900,Handgun                                 
20160201073601,Vehicle                                 
20160201083503,"Personal Weapons (hands,feet,teeth,etc.)"
20160201102601,"Personal Weapons (hands,feet,teeth,etc.)"
20160201103602,Handgun                                 
20160201115400,"Personal Weapons (hands,feet,teeth,etc.)"
20160201124401,"Personal Weapons (hands,feet,teeth,etc.)"
20160201135204,"Personal Weapons (hands,feet,teeth,etc.)"
20160201140003,Not Applicable/None                     
20160201141602,"Personal Weapons (hands,feet,teeth,etc.)"
20160201141801,Handgun                                 
20160201145200,"Personal Weapons (hands,feet,teeth,etc.)"
20160201153103,"Personal Weapons (hands,feet,teeth,etc.)"
20160201154202,"Personal Weapons (hands,feet,teeth,etc.)"
20160201162401,Not Applicable/None                     
20160201162401,Unknown/Not Stated                      
20160201170804,Handgun                                 
20160201170904,"Personal Weapons (hands,feet,teeth,etc.)"
20160201183002,Vehicle                                 
20160201183600,"Personal Weapons (hands,feet,teeth,etc.)"
20160201183600,"Blunt Object(club,hammer,etc)           "
20160201192201,"Personal Weapons (hands,feet,teeth,etc.)"
20160201192504,"Personal Weapons (hands,feet,teeth,etc.)"
20160201192504,Other Weapon                            
20160201193400,"Personal Weapons (hands,feet,teeth,etc.)"
20160201195901,"Personal Weapons (hands,feet,teeth,etc.)"
20160201203202,Knife                                   
20160201203202,Other Weapon                            
20160201203202,"Personal Weapons (hands,feet,teeth,etc.)"
20160201203902,"Blunt Object(club,hammer,etc)           "
20160201203902,Other Weapon                            
20160201205703,"Personal Weapons (hands,feet,teeth,etc.)"
20160201210004,"Personal Weapons (hands,feet,teeth,etc.)"
20160201214800,"Personal Weapons (hands,feet,teeth,etc.)"
20160201223400,"Personal Weapons (hands,feet,teeth,etc.)"
20160201230702,"Personal Weapons (hands,feet,teeth,etc.)"
20160201231600,"Personal Weapons (hands,feet,teeth,etc.)"
20160201231801,Knife                                   
20160201234600,Handgun                                 
20160202000901,"Personal Weapons (hands,feet,teeth,etc.)"
20160202012901,Knife                                   
20160202021200,"Personal Weapons (hands,feet,teeth,etc.)"
20160202021900,"Personal Weapons (hands,feet,teeth,etc.)"
20160202043800,"Personal Weapons (hands,feet,teeth,etc.)"
20160202045900,"Personal Weapons (hands,feet,teeth,etc.)"
20160202052501,"Personal Weapons (hands,feet,teeth,etc.)"
20160202052501,Handgun                                 
20160202065400,"Personal Weapons (hands,feet,teeth,etc.)"
20160202081305,"Personal Weapons (hands,feet,teeth,etc.)"
20160202082403,Other Weapon                            
20160202084900,"Personal Weapons (hands,feet,teeth,etc.)"
20160202091600,Handgun                                 
20160202092600,"Personal Weapons (hands,feet,teeth,etc.)"
20160202100600,"Personal Weapons (hands,feet,teeth,etc.)"
20160202104001,Not Applicable/None                     
20160202104002,Not Applicable/None                     
20160202105701,"Personal Weapons (hands,feet,teeth,etc.)"
20160202111005,Unknown/Not Stated                      
20160202121300,Not Applicable/None                     
20160202123300,Handgun                                 
20160202132800,Knife                                   
20160202135401,"Personal Weapons (hands,feet,teeth,etc.)"
20160202140801,"Personal Weapons (hands,feet,teeth,etc.)"
20160202160600,"Personal Weapons (hands,feet,teeth,etc.)"
20160202160604,Handgun                                 
20160202170201,"Personal Weapons (hands,feet,teeth,etc.)"
20160202175801,"Personal Weapons (hands,feet,teeth,etc.)"
20160202185300,"Personal Weapons (hands,feet,teeth,etc.)"
20160202201201,Handgun                                 
20160202203403,"Personal Weapons (hands,feet,teeth,etc.)"
20160202205503,"Personal Weapons (hands,feet,teeth,etc.)"
20160202210403,"Personal Weapons (hands,feet,teeth,etc.)"
20160202210700,Vehicle                                 
20160202211001,Knife                                   
20160202211600,"Blunt Object(club,hammer,etc)           "
20160202212800,Knife                                   
20160202213502,"Personal Weapons (hands,feet,teeth,etc.)"
20160202221401,Not Applicable/None                     
20160202221401,Knife                                   
20160202224001,Handgun                                 
20160202230502,"Personal Weapons (hands,feet,teeth,etc.)"
20160202231500,Handgun                                 
20160202231500,"Personal Weapons (hands,feet,teeth,etc.)"
20160202233400,"Personal Weapons (hands,feet,teeth,etc.)"
20160203022800,"Personal Weapons (hands,feet,teeth,etc.)"
20160203023601,Undetermined Firearm                    
20160203032500,Knife                                   
20160203032500,"Personal Weapons (hands,feet,teeth,etc.)"
20160203035002,"Blunt Object(club,hammer,etc)           "
20160203065700,"Personal Weapons (hands,feet,teeth,etc.)"
20160203084603,Other Weapon                            
20160203092201,Not Applicable/None                     
20160203102503,"Personal Weapons (hands,feet,teeth,etc.)"
20160203102504,"Personal Weapons (hands,feet,teeth,etc.)"
20160203103706,Other Weapon                            
20160203103706,"Personal Weapons (hands,feet,teeth,etc.)"
20160203110201,"Personal Weapons (hands,feet,teeth,etc.)"
20160203112700,"Personal Weapons (hands,feet,teeth,etc.)"
20160203113700,Not Applicable/None                     
20160203130401,Knife                                   
20160203132803,"Personal Weapons (hands,feet,teeth,etc.)"
20160203134002,"Personal Weapons (hands,feet,teeth,etc.)"
20160203141500,Other Weapon                            
20160203151500,"Gas/Air Powered Gun (BB, Pellet, etc.)  "
20160203152004,"Personal Weapons (hands,feet,teeth,etc.)"
20160203154700,"Personal Weapons (hands,feet,teeth,etc.)"
20160203154701,"Personal Weapons (hands,feet,teeth,etc.)"
20160203155202,"Personal Weapons (hands,feet,teeth,etc.)"
20160203155202,"Blunt Object(club,hammer,etc)           "
20160203160701,"Personal Weapons (hands,feet,teeth,etc.)"
20160203173601,"Personal Weapons (hands,feet,teeth,etc.)"
20160203174202,"Personal Weapons (hands,feet,teeth,etc.)"
20160203175203,"Personal Weapons (hands,feet,teeth,etc.)"
20160203175203,"Blunt Object(club,hammer,etc)           "
20160203184700,Unknown/Not Stated                      
20160203195300,"Personal Weapons (hands,feet,teeth,etc.)"
20160203210600,"Blunt Object(club,hammer,etc)           "
20160203215100,Handgun                                 
20160203215705,"Personal Weapons (hands,feet,teeth,etc.)"
20160203233302,"Personal Weapons (hands,feet,teeth,etc.)"
20160203233500,Not Applicable/None                     
20160204020700,Handgun                                 
20160204021900,"Personal Weapons (hands,feet,teeth,etc.)"
20160204040502,"Personal Weapons (hands,feet,teeth,etc.)"
20160204050300,"Personal Weapons (hands,feet,teeth,etc.)"
20160204064502,Shotgun                                 
20160204065501,"Personal Weapons (hands,feet,teeth,etc.)"
20160204065600,Undetermined Firearm                    
20160204071100,"Personal Weapons (hands,feet,teeth,etc.)"
20160204083401,Handgun                                 
20160204091801,"Personal Weapons (hands,feet,teeth,etc.)"
20160204094300,"Personal Weapons (hands,feet,teeth,etc.)"
20160204110500,Not Applicable/None                     
20160204121301,Handgun                                 
20160204124102,"Personal Weapons (hands,feet,teeth,etc.)"
20160204125901,"Personal Weapons (hands,feet,teeth,etc.)"
20160204125901,Other Weapon                            
20160204130101,Knife                                   
20160204130704,Not Applicable/None                     
20160204135401,"Personal Weapons (hands,feet,teeth,etc.)"
20160204142100,"Personal Weapons (hands,feet,teeth,etc.)"
20160204143503,"Personal Weapons (hands,feet,teeth,etc.)"
20160204144501,"Personal Weapons (hands,feet,teeth,etc.)"
20160204144604,"Personal Weapons (hands,feet,teeth,etc.)"
20160204154602,Other Weapon                            
20160204160204,"Personal Weapons (hands,feet,teeth,etc.)"
20160204160500,"Personal Weapons (hands,feet,teeth,etc.)"
20160204160604,"Personal Weapons (hands,feet,teeth,etc.)"
20160204163100,"Personal Weapons (hands,feet,teeth,etc.)"
20160204171402,"Personal Weapons (hands,feet,teeth,etc.)"
20160204173602,Handgun                                 
20160204180001,"Personal Weapons (hands,feet,teeth,etc.)"
20160204182701,"Personal Weapons (hands,feet,teeth,etc.)"
20160204182701,Undetermined Firearm                    
20160204183700,Handgun                                 
20160204190802,"Personal Weapons (hands,feet,teeth,etc.)"
20160204191400,Handgun                                 
20160204192200,Handgun                                 
20160204193803,Handgun                                 
20160204201702,"Personal Weapons (hands,feet,teeth,etc.)"
20160204201800,Handgun                                 
20160204210700,Other Firearm                           
20160204210700,Handgun                                 
20160204211701,Handgun                                 
20160204211701,Rifle                                   
20160204213404,Handgun                                 
20160204213700,Handgun                                 
20160204220202,"Blunt Object(club,hammer,etc)           "
20160204223000,Handgun                                 
20160204234204,Handgun                                 
20160204235502,Handgun                                 
20160204235502,"Personal Weapons (hands,feet,teeth,etc.)"
20160205001902,Handgun                                 
20160205010200,Handgun                                 
20160205011801,"Personal Weapons (hands,feet,teeth,etc.)"
20160205021300,"Personal Weapons (hands,feet,teeth,etc.)"
20160205062200,"Personal Weapons (hands,feet,teeth,etc.)"
20160205081200,"Personal Weapons (hands,feet,teeth,etc.)"
20160205083500,"Personal Weapons (hands,feet,teeth,etc.)"
20160205101101,"Personal Weapons (hands,feet,teeth,etc.)"
20160205102102,Other Weapon                            
20160205102504,"Personal Weapons (hands,feet,teeth,etc.)"
20160205105201,Handgun                                 
20160205111703,"Personal Weapons (hands,feet,teeth,etc.)"
20160205114301,"Personal Weapons (hands,feet,teeth,etc.)"
20160205124400,"Personal Weapons (hands,feet,teeth,etc.)"
20160205130401,"Personal Weapons (hands,feet,teeth,etc.)"
20160205131900,Knife                                   
20160205141200,"Personal Weapons (hands,feet,teeth,etc.)"
20160205143902,"Personal Weapons (hands,feet,teeth,etc.)"
20160205150001,"Personal Weapons (hands,feet,teeth,etc.)"
20160205152900,Other Weapon                            
20160205162301,"Personal Weapons (hands,feet,teeth,etc.)"
20160205163800,"Personal Weapons (hands,feet,teeth,etc.)"
20160205164504,"Personal Weapons (hands,feet,teeth,etc.)"
20160205171105,"Personal Weapons (hands,feet,teeth,etc.)"
20160205174202,"Personal Weapons (hands,feet,teeth,etc.)"
20160205181600,"Personal Weapons (hands,feet,teeth,etc.)"
20160205194800,"Personal Weapons (hands,feet,teeth,etc.)"
20160205195000,"Personal Weapons (hands,feet,teeth,etc.)"
20160205200101,"Personal Weapons (hands,feet,teeth,etc.)"
20160205202501,"Personal Weapons (hands,feet,teeth,etc.)"
20160205210700,Handgun                                 
20160205210907,"Personal Weapons (hands,feet,teeth,etc.)"
20160205211500,"Personal Weapons (hands,feet,teeth,etc.)"
20160205212101,Not Applicable/None                     
20160205212400,Handgun                                 
20160205214002,Undetermined Firearm                    
20160205220800,"Personal Weapons (hands,feet,teeth,etc.)"
20160205221100,"Personal Weapons (hands,feet,teeth,etc.)"
20160205225900,Handgun                                 
20160205232803,"Personal Weapons (hands,feet,teeth,etc.)"
20160205235901,"Personal Weapons (hands,feet,teeth,etc.)"
20160206000600,"Personal Weapons (hands,feet,teeth,etc.)"
20160206002600,Not Applicable/None                     
20160206011100,"Personal Weapons (hands,feet,teeth,etc.)"
20160206011703,Other Weapon                            
20160206021601,"Personal Weapons (hands,feet,teeth,etc.)"
20160206022400,Not Applicable/None                     
20160206023503,"Personal Weapons (hands,feet,teeth,etc.)"
20160206023900,"Personal Weapons (hands,feet,teeth,etc.)"
20160206024202,"Personal Weapons (hands,feet,teeth,etc.)"
20160206061100,"Personal Weapons (hands,feet,teeth,etc.)"
20160206074301,"Personal Weapons (hands,feet,teeth,etc.)"
20160206082000,"Personal Weapons (hands,feet,teeth,etc.)"
20160206091101,"Personal Weapons (hands,feet,teeth,etc.)"
20160206091101,Vehicle                                 
20160206110200,"Personal Weapons (hands,feet,teeth,etc.)"
20160206122600,"Personal Weapons (hands,feet,teeth,etc.)"
20160206131001,Handgun                                 
20160206132204,"Personal Weapons (hands,feet,teeth,etc.)"
20160206132800,"Personal Weapons (hands,feet,teeth,etc.)"
20160206133100,"Personal Weapons (hands,feet,teeth,etc.)"
20160206140900,Handgun                                 
20160206140900,"Blunt Object(club,hammer,etc)           "
20160206145200,"Personal Weapons (hands,feet,teeth,etc.)"
20160206152200,"Personal Weapons (hands,feet,teeth,etc.)"
20160206154900,"Personal Weapons (hands,feet,teeth,etc.)"
20160206161700,"Personal Weapons (hands,feet,teeth,etc.)"
20160206162602,Handgun                                 
20160206163502,"Personal Weapons (hands,feet,teeth,etc.)"
20160206164302,"Personal Weapons (hands,feet,teeth,etc.)"
20160206170401,Handgun                                 
20160206173301,"Blunt Object(club,hammer,etc)           "
20160206173601,"Personal Weapons (hands,feet,teeth,etc.)"
20160206173601,Other Weapon                            
20160206182101,"Personal Weapons (hands,feet,teeth,etc.)"
20160206185403,Undetermined Firearm                    
20160206192900,Handgun                                 
20160206200300,"Personal Weapons (hands,feet,teeth,etc.)"
20160206210701,Handgun                                 
20160206210901,"Blunt Object(club,hammer,etc)           "
20160206211702,Handgun                                 
20160206213000,"Personal Weapons (hands,feet,teeth,etc.)"
20160206220401,Not Applicable/None                     
20160206220401,"Personal Weapons (hands,feet,teeth,etc.)"
20160206223000,"Personal Weapons (hands,feet,teeth,etc.)"
20160206223800,"Personal Weapons (hands,feet,teeth,etc.)"
20160206224703,"Personal Weapons (hands,feet,teeth,etc.)"
20160206234302,"Personal Weapons (hands,feet,teeth,etc.)"
20160207003503,Knife                                   
20160207005800,"Personal Weapons (hands,feet,teeth,etc.)"
20160207011800,"Personal Weapons (hands,feet,teeth,etc.)"
20160207020901,"Personal Weapons (hands,feet,teeth,etc.)"
20160207024001,Handgun                                 
20160207030600,"Personal Weapons (hands,feet,teeth,etc.)"
20160207035100,Handgun                                 
20160207035200,"Personal Weapons (hands,feet,teeth,etc.)"
20160207044201,Undetermined Firearm                    
20160207063300,Handgun                                 
20160207095701,"Personal Weapons (hands,feet,teeth,etc.)"
20160207101701,"Personal Weapons (hands,feet,teeth,etc.)"
20160207103103,"Personal Weapons (hands,feet,teeth,etc.)"
20160207104701,Not Applicable/None                     
