Complaint_No,Weapon_Type
20130408023900,"Personal Weapons (hands,feet,teeth,etc.)"
20130408055200,"Personal Weapons (hands,feet,teeth,etc.)"
20130408062400,"Personal Weapons (hands,feet,teeth,etc.)"
20130408072003,"Personal Weapons (hands,feet,teeth,etc.)"
20130408080700,"Personal Weapons (hands,feet,teeth,etc.)"
20130408092000,Not Applicable/None                     
20130408092801,"Personal Weapons (hands,feet,teeth,etc.)"
20130408095504,"Personal Weapons (hands,feet,teeth,etc.)"
20130408102400,"Personal Weapons (hands,feet,teeth,etc.)"
20130408112801,"Personal Weapons (hands,feet,teeth,etc.)"
20130408113404,Handgun                                 
20130408113602,"Personal Weapons (hands,feet,teeth,etc.)"
20130408115900,"Personal Weapons (hands,feet,teeth,etc.)"
20130408131300,Not Applicable/None                     
20130408131501,"Personal Weapons (hands,feet,teeth,etc.)"
20130408141301,"Personal Weapons (hands,feet,teeth,etc.)"
20130408143604,Handgun                                 
20130408152205,"Personal Weapons (hands,feet,teeth,etc.)"
20130408152502,"Personal Weapons (hands,feet,teeth,etc.)"
20130408154003,"Personal Weapons (hands,feet,teeth,etc.)"
20130408154304,"Personal Weapons (hands,feet,teeth,etc.)"
20130408162900,Knife                                   
20130408172400,"Personal Weapons (hands,feet,teeth,etc.)"
20130408172406,"Personal Weapons (hands,feet,teeth,etc.)"
20130408172800,Handgun                                 
20130408173204,"Personal Weapons (hands,feet,teeth,etc.)"
20130408181701,"Personal Weapons (hands,feet,teeth,etc.)"
20130408181800,"Personal Weapons (hands,feet,teeth,etc.)"
20130408192001,"Personal Weapons (hands,feet,teeth,etc.)"
20130408194400,Knife                                   
20130408200602,"Personal Weapons (hands,feet,teeth,etc.)"
20130408214000,Other Weapon                            
20130408214000,"Personal Weapons (hands,feet,teeth,etc.)"
20130408221600,Handgun                                 
20130408223400,Knife                                   
20130408223600,Rifle                                   
20130408224603,Handgun                                 
20130408225402,"Personal Weapons (hands,feet,teeth,etc.)"
20130409003209,"Personal Weapons (hands,feet,teeth,etc.)"
20130409071500,"Personal Weapons (hands,feet,teeth,etc.)"
20130409075200,"Personal Weapons (hands,feet,teeth,etc.)"
20130409075800,"Personal Weapons (hands,feet,teeth,etc.)"
20130409085702,Razor                                   
20130409091403,Other Weapon                            
20130409091403,"Personal Weapons (hands,feet,teeth,etc.)"
20130409091900,Knife                                   
20130409092802,"Personal Weapons (hands,feet,teeth,etc.)"
20130409100101,"Personal Weapons (hands,feet,teeth,etc.)"
20130409101901,"Personal Weapons (hands,feet,teeth,etc.)"
20130409105400,Not Applicable/None                     
20130409115011,"Personal Weapons (hands,feet,teeth,etc.)"
20130409115401,"Personal Weapons (hands,feet,teeth,etc.)"
20130409125006,"Personal Weapons (hands,feet,teeth,etc.)"
20130409142303,Not Applicable/None                     
20130409145101,"Personal Weapons (hands,feet,teeth,etc.)"
20130409165804,"Personal Weapons (hands,feet,teeth,etc.)"
20130409172003,Handgun                                 
20130409172804,"Personal Weapons (hands,feet,teeth,etc.)"
20130409181201,"Personal Weapons (hands,feet,teeth,etc.)"
20130409183900,Other Weapon                            
20130409185605,"Personal Weapons (hands,feet,teeth,etc.)"
20130409192002,Handgun                                 
20130409194801,Chemicals/Acids                         
20130409195905,"Personal Weapons (hands,feet,teeth,etc.)"
20130409202000,Knife                                   
20130409202504,Knife                                   
20130409202504,"Personal Weapons (hands,feet,teeth,etc.)"
20130409203103,Handgun                                 
20130409204803,"Personal Weapons (hands,feet,teeth,etc.)"
20130409212703,"Personal Weapons (hands,feet,teeth,etc.)"
20130409212800,Not Applicable/None                     
20130409215501,"Personal Weapons (hands,feet,teeth,etc.)"
20130409215502,"Personal Weapons (hands,feet,teeth,etc.)"
20130409220100,"Personal Weapons (hands,feet,teeth,etc.)"
20130409221001,"Personal Weapons (hands,feet,teeth,etc.)"
20130409231901,Handgun                                 
20130409235000,Other Weapon                            
20130409235000,Vehicle                                 
20130410002000,"Personal Weapons (hands,feet,teeth,etc.)"
20130410002000,Handgun                                 
20130410002301,"Personal Weapons (hands,feet,teeth,etc.)"
20130410011000,"Personal Weapons (hands,feet,teeth,etc.)"
20130410011002,"Personal Weapons (hands,feet,teeth,etc.)"
20130410012400,"Personal Weapons (hands,feet,teeth,etc.)"
20130410013400,"Personal Weapons (hands,feet,teeth,etc.)"
20130410022702,Knife                                   
20130410052000,Handgun                                 
20130410052000,"Personal Weapons (hands,feet,teeth,etc.)"
20130410064400,"Personal Weapons (hands,feet,teeth,etc.)"
20130410075600,"Personal Weapons (hands,feet,teeth,etc.)"
20130410075701,"Personal Weapons (hands,feet,teeth,etc.)"
20130410075702,"Personal Weapons (hands,feet,teeth,etc.)"
20130410082501,"Personal Weapons (hands,feet,teeth,etc.)"
20130410084102,"Personal Weapons (hands,feet,teeth,etc.)"
20130410084102,Handgun                                 
20130410085002,Handgun                                 
20130410090102,"Personal Weapons (hands,feet,teeth,etc.)"
20130410101904,"Personal Weapons (hands,feet,teeth,etc.)"
20130410104702,"Personal Weapons (hands,feet,teeth,etc.)"
20130410110302,"Personal Weapons (hands,feet,teeth,etc.)"
20130410110600,"Personal Weapons (hands,feet,teeth,etc.)"
20130410111204,"Personal Weapons (hands,feet,teeth,etc.)"
20130410112102,Not Applicable/None                     
20130410112800,Unknown/Not Stated                      
20130410121802,"Personal Weapons (hands,feet,teeth,etc.)"
20130410123204,"Blunt Object(club,hammer,etc)           "
20130410125404,"Personal Weapons (hands,feet,teeth,etc.)"
20130410131102,Handgun                                 
20130410133104,"Personal Weapons (hands,feet,teeth,etc.)"
20130410133204,Unknown/Not Stated                      
20130410135702,Other Weapon                            
20130410144301,"Personal Weapons (hands,feet,teeth,etc.)"
20130410151101,"Personal Weapons (hands,feet,teeth,etc.)"
20130410154106,"Personal Weapons (hands,feet,teeth,etc.)"
20130410155804,"Personal Weapons (hands,feet,teeth,etc.)"
20130410163401,"Personal Weapons (hands,feet,teeth,etc.)"
20130410171701,"Personal Weapons (hands,feet,teeth,etc.)"
20130410172401,"Personal Weapons (hands,feet,teeth,etc.)"
20130410181602,"Personal Weapons (hands,feet,teeth,etc.)"
20130410182100,Not Applicable/None                     
20130410190400,Handgun                                 
20130410192401,"Personal Weapons (hands,feet,teeth,etc.)"
20130410200304,"Personal Weapons (hands,feet,teeth,etc.)"
20130410204000,Not Applicable/None                     
20130410204000,"Personal Weapons (hands,feet,teeth,etc.)"
20130410204401,"Personal Weapons (hands,feet,teeth,etc.)"
20130410205204,Handgun                                 
20130410205700,"Personal Weapons (hands,feet,teeth,etc.)"
20130410211105,"Personal Weapons (hands,feet,teeth,etc.)"
20130410232000,"Personal Weapons (hands,feet,teeth,etc.)"
20130410232901,Handgun                                 
20130411004702,"Personal Weapons (hands,feet,teeth,etc.)"
20130411021600,Knife                                   
20130411022900,"Personal Weapons (hands,feet,teeth,etc.)"
20130411031601,"Personal Weapons (hands,feet,teeth,etc.)"
20130411071603,"Personal Weapons (hands,feet,teeth,etc.)"
20130411074104,Handgun                                 
20130411082203,"Personal Weapons (hands,feet,teeth,etc.)"
20130411091703,Unknown/Not Stated                      
20130411100300,"Personal Weapons (hands,feet,teeth,etc.)"
20130411102301,Not Applicable/None                     
20130411104601,Razor                                   
20130411110701,Not Applicable/None                     
20130411112102,"Personal Weapons (hands,feet,teeth,etc.)"
20130411115401,Not Applicable/None                     
20130411115800,"Personal Weapons (hands,feet,teeth,etc.)"
20130411122803,"Personal Weapons (hands,feet,teeth,etc.)"
20130411124300,"Personal Weapons (hands,feet,teeth,etc.)"
20130411130704,"Personal Weapons (hands,feet,teeth,etc.)"
20130411131403,Not Applicable/None                     
20130411131504,"Personal Weapons (hands,feet,teeth,etc.)"
20130411132406,Rifle                                   
20130411142402,"Personal Weapons (hands,feet,teeth,etc.)"
20130411143301,"Personal Weapons (hands,feet,teeth,etc.)"
20130411150002,Not Applicable/None                     
20130411151801,"Personal Weapons (hands,feet,teeth,etc.)"
20130411151905,"Personal Weapons (hands,feet,teeth,etc.)"
20130411155600,Rifle                                   
20130411162403,"Personal Weapons (hands,feet,teeth,etc.)"
20130411171401,"Personal Weapons (hands,feet,teeth,etc.)"
20130411174104,Other Cutting Instrument                
20130411190700,"Personal Weapons (hands,feet,teeth,etc.)"
20130411191802,Handgun                                 
20130411192203,Razor                                   
20130411194204,"Personal Weapons (hands,feet,teeth,etc.)"
20130411200800,"Personal Weapons (hands,feet,teeth,etc.)"
20130411202002,"Personal Weapons (hands,feet,teeth,etc.)"
20130411212702,"Personal Weapons (hands,feet,teeth,etc.)"
20130411213502,Handgun                                 
20130411214502,"Personal Weapons (hands,feet,teeth,etc.)"
20130411221205,Knife                                   
20130411224702,Handgun                                 
20130411232504,Handgun                                 
20130411234001,"Personal Weapons (hands,feet,teeth,etc.)"
20130412004902,Handgun                                 
20130412010600,"Personal Weapons (hands,feet,teeth,etc.)"
20130412012103,"Personal Weapons (hands,feet,teeth,etc.)"
20130412012103,Handgun                                 
20130412014400,"Personal Weapons (hands,feet,teeth,etc.)"
20130412020503,"Personal Weapons (hands,feet,teeth,etc.)"
20130412020800,Other Weapon                            
20130412023501,"Personal Weapons (hands,feet,teeth,etc.)"
20130412025600,"Personal Weapons (hands,feet,teeth,etc.)"
20130412030300,"Personal Weapons (hands,feet,teeth,etc.)"
20130412034100,"Personal Weapons (hands,feet,teeth,etc.)"
20130412050301,Handgun                                 
20130412065301,"Personal Weapons (hands,feet,teeth,etc.)"
20130412081604,"Personal Weapons (hands,feet,teeth,etc.)"
20130412082603,"Personal Weapons (hands,feet,teeth,etc.)"
20130412092901,"Personal Weapons (hands,feet,teeth,etc.)"
20130412104102,"Blunt Object(club,hammer,etc)           "
20130412104606,"Personal Weapons (hands,feet,teeth,etc.)"
20130412105501,Handgun                                 
20130412110202,"Personal Weapons (hands,feet,teeth,etc.)"
20130412130703,"Personal Weapons (hands,feet,teeth,etc.)"
20130412131903,"Personal Weapons (hands,feet,teeth,etc.)"
20130412132303,"Personal Weapons (hands,feet,teeth,etc.)"
20130412133402,Not Applicable/None                     
20130412141306,"Personal Weapons (hands,feet,teeth,etc.)"
20130412150201,"Personal Weapons (hands,feet,teeth,etc.)"
20130412160201,"Personal Weapons (hands,feet,teeth,etc.)"
20130412164502,Handgun                                 
20130412165900,Other Weapon                            
20130412171000,Knife                                   
20130412172201,"Personal Weapons (hands,feet,teeth,etc.)"
20130412172401,"Personal Weapons (hands,feet,teeth,etc.)"
20130412174101,"Personal Weapons (hands,feet,teeth,etc.)"
20130412185301,Handgun                                 
20130412185903,"Personal Weapons (hands,feet,teeth,etc.)"
20130412190403,Knife                                   
20130412190803,Vehicle                                 
20130412195302,Other Weapon                            
20130412195400,Handgun                                 
20130412201000,Not Applicable/None                     
20130412202603,Handgun                                 
20130412205101,"Personal Weapons (hands,feet,teeth,etc.)"
20130412210701,"Personal Weapons (hands,feet,teeth,etc.)"
20130412212000,"Personal Weapons (hands,feet,teeth,etc.)"
20130412215507,"Personal Weapons (hands,feet,teeth,etc.)"
20130412225900,"Personal Weapons (hands,feet,teeth,etc.)"
20130412231503,"Personal Weapons (hands,feet,teeth,etc.)"
20130412231604,"Personal Weapons (hands,feet,teeth,etc.)"
20130412232101,"Personal Weapons (hands,feet,teeth,etc.)"
20130412232806,"Personal Weapons (hands,feet,teeth,etc.)"
20130412233203,"Personal Weapons (hands,feet,teeth,etc.)"
20130412234100,"Personal Weapons (hands,feet,teeth,etc.)"
20130413001500,"Personal Weapons (hands,feet,teeth,etc.)"
20130413003201,Handgun                                 
20130413004001,"Personal Weapons (hands,feet,teeth,etc.)"
20130413012300,Other Weapon                            
20130413013402,"Personal Weapons (hands,feet,teeth,etc.)"
20130413015403,"Personal Weapons (hands,feet,teeth,etc.)"
20130413015700,Asphyxiation                            
20130413020300,Other Weapon                            
20130413020300,"Personal Weapons (hands,feet,teeth,etc.)"
20130413021701,Other Weapon                            
20130413022002,"Personal Weapons (hands,feet,teeth,etc.)"
20130413035601,"Personal Weapons (hands,feet,teeth,etc.)"
20130413044900,"Personal Weapons (hands,feet,teeth,etc.)"
20130413053000,"Personal Weapons (hands,feet,teeth,etc.)"
20130413060901,Rifle                                   
20130413073001,Handgun                                 
20130413090101,Not Applicable/None                     
20130413100500,Not Applicable/None                     
20130413103201,"Personal Weapons (hands,feet,teeth,etc.)"
20130413140403,"Blunt Object(club,hammer,etc)           "
20130413151003,"Personal Weapons (hands,feet,teeth,etc.)"
20130413170705,"Personal Weapons (hands,feet,teeth,etc.)"
20130413173300,"Personal Weapons (hands,feet,teeth,etc.)"
20130413180201,"Personal Weapons (hands,feet,teeth,etc.)"
20130413180700,"Personal Weapons (hands,feet,teeth,etc.)"
20130413190403,"Personal Weapons (hands,feet,teeth,etc.)"
20130413201003,Vehicle                                 
20130413201003,"Personal Weapons (hands,feet,teeth,etc.)"
20130413202101,"Blunt Object(club,hammer,etc)           "
20130413211806,"Personal Weapons (hands,feet,teeth,etc.)"
20130413215704,"Personal Weapons (hands,feet,teeth,etc.)"
20130413220104,"Personal Weapons (hands,feet,teeth,etc.)"
20130413220701,"Personal Weapons (hands,feet,teeth,etc.)"
20130413223801,"Personal Weapons (hands,feet,teeth,etc.)"
20130413223804,Other Weapon                            
20130413230003,Knife                                   
20130413233001,"Personal Weapons (hands,feet,teeth,etc.)"
20130413235400,Other Weapon                            
20130414000301,Handgun                                 
20130414004504,"Personal Weapons (hands,feet,teeth,etc.)"
20130414005901,Shotgun                                 
20130414010302,"Personal Weapons (hands,feet,teeth,etc.)"
20130414010702,"Personal Weapons (hands,feet,teeth,etc.)"
20130414020500,"Blunt Object(club,hammer,etc)           "
20130414021000,"Personal Weapons (hands,feet,teeth,etc.)"
20130414021100,Other Weapon                            
20130414031001,"Personal Weapons (hands,feet,teeth,etc.)"
20130414032202,"Personal Weapons (hands,feet,teeth,etc.)"
20130414035200,"Personal Weapons (hands,feet,teeth,etc.)"
20130414035700,Knife                                   
20130414040600,"Blunt Object(club,hammer,etc)           "
20130414081500,"Personal Weapons (hands,feet,teeth,etc.)"
20130414082700,"Personal Weapons (hands,feet,teeth,etc.)"
20130414102903,Handgun                                 
20130414134801,Not Applicable/None                     
20130414145000,"Personal Weapons (hands,feet,teeth,etc.)"
20130414145000,Handgun                                 
20130414150801,"Personal Weapons (hands,feet,teeth,etc.)"
20130414151600,"Personal Weapons (hands,feet,teeth,etc.)"
20130414154300,"Personal Weapons (hands,feet,teeth,etc.)"
20130414160801,Knife                                   
20130414171700,"Personal Weapons (hands,feet,teeth,etc.)"
20130414173401,Handgun                                 
20130414173502,"Personal Weapons (hands,feet,teeth,etc.)"
20130414180301,"Personal Weapons (hands,feet,teeth,etc.)"
20130414181503,"Personal Weapons (hands,feet,teeth,etc.)"
20130414183102,Not Applicable/None                     
20130414183204,"Personal Weapons (hands,feet,teeth,etc.)"
20130414191301,Other Weapon                            
20130414194700,"Personal Weapons (hands,feet,teeth,etc.)"
20130414195401,Handgun                                 
20130414202303,"Personal Weapons (hands,feet,teeth,etc.)"
20130414204101,"Personal Weapons (hands,feet,teeth,etc.)"
20130414204303,"Personal Weapons (hands,feet,teeth,etc.)"
20130414204304,Handgun                                 
20130414204304,Knife                                   
20130414210301,"Personal Weapons (hands,feet,teeth,etc.)"
20130414213701,"Personal Weapons (hands,feet,teeth,etc.)"
20130414225000,Undetermined Firearm                    
20130414225103,"Personal Weapons (hands,feet,teeth,etc.)"
20130414225802,Handgun                                 
20130414230905,"Personal Weapons (hands,feet,teeth,etc.)"
20130414231001,"Blunt Object(club,hammer,etc)           "
20130414231001,"Personal Weapons (hands,feet,teeth,etc.)"
20130414231102,"Personal Weapons (hands,feet,teeth,etc.)"
20130415000102,Handgun                                 
20130415001402,"Personal Weapons (hands,feet,teeth,etc.)"
20130415004901,"Personal Weapons (hands,feet,teeth,etc.)"
20130415014800,Handgun                                 
20130415073001,"Personal Weapons (hands,feet,teeth,etc.)"
20130415083103,"Personal Weapons (hands,feet,teeth,etc.)"
20130415094300,"Personal Weapons (hands,feet,teeth,etc.)"
20130415095602,"Personal Weapons (hands,feet,teeth,etc.)"
20130415102703,Handgun                                 
20130415105801,"Personal Weapons (hands,feet,teeth,etc.)"
20130415112503,Other Cutting Instrument                
20130415113401,"Personal Weapons (hands,feet,teeth,etc.)"
20130415121105,Knife                                   
20130415124100,Other Weapon                            
20130415125001,"Personal Weapons (hands,feet,teeth,etc.)"
20130415125801,"Personal Weapons (hands,feet,teeth,etc.)"
20130415130402,"Personal Weapons (hands,feet,teeth,etc.)"
20130415131703,Knife                                   
20130415133104,Not Applicable/None                     
20130415133402,"Blunt Object(club,hammer,etc)           "
20130415135901,"Personal Weapons (hands,feet,teeth,etc.)"
20130415135901,Handgun                                 
20130415140401,"Personal Weapons (hands,feet,teeth,etc.)"
20130415140903,Knife                                   
20130415141402,Other Weapon                            
20130415141402,"Personal Weapons (hands,feet,teeth,etc.)"
20130415144200,Unknown/Not Stated                      
20130415152001,"Personal Weapons (hands,feet,teeth,etc.)"
20130415152500,"Personal Weapons (hands,feet,teeth,etc.)"
20130415154504,"Personal Weapons (hands,feet,teeth,etc.)"
20130415154606,"Personal Weapons (hands,feet,teeth,etc.)"
20130415155400,"Blunt Object(club,hammer,etc)           "
20130415155705,Handgun                                 
20130415162800,Knife                                   
20130415163700,"Personal Weapons (hands,feet,teeth,etc.)"
20130415163902,"Personal Weapons (hands,feet,teeth,etc.)"
20130415165603,Unknown/Not Stated                      
20130415170704,"Personal Weapons (hands,feet,teeth,etc.)"
20130415172003,Handgun                                 
20130415172003,"Personal Weapons (hands,feet,teeth,etc.)"
20130415174706,Shotgun                                 
20130415174706,Handgun                                 
20130415184504,"Personal Weapons (hands,feet,teeth,etc.)"
20130415191601,Vehicle                                 
20130415193502,"Personal Weapons (hands,feet,teeth,etc.)"
20130415194505,Handgun                                 
20130415195503,"Personal Weapons (hands,feet,teeth,etc.)"
20130415201401,"Personal Weapons (hands,feet,teeth,etc.)"
20130415214601,"Personal Weapons (hands,feet,teeth,etc.)"
20130415215400,Handgun                                 
20130415220000,"Personal Weapons (hands,feet,teeth,etc.)"
20130415222201,"Personal Weapons (hands,feet,teeth,etc.)"
20130415222203,"Personal Weapons (hands,feet,teeth,etc.)"
20130415223901,"Personal Weapons (hands,feet,teeth,etc.)"
20130415225401,"Personal Weapons (hands,feet,teeth,etc.)"
20130415230306,"Personal Weapons (hands,feet,teeth,etc.)"
20130415230306,"Blunt Object(club,hammer,etc)           "
20130415230601,Shotgun                                 
20130415231702,Handgun                                 
20130415234201,Other Firearm                           
20130416003405,"Personal Weapons (hands,feet,teeth,etc.)"
20130416003903,Handgun                                 
20130416012501,Rifle                                   
20130416013402,Undetermined Firearm                    
20130416021303,Handgun                                 
20130416030003,Handgun                                 
20130416030003,Rifle                                   
20130416061101,Handgun                                 
20130416074300,"Personal Weapons (hands,feet,teeth,etc.)"
20130416075100,Knife                                   
20130416080604,"Personal Weapons (hands,feet,teeth,etc.)"
20130416082800,"Personal Weapons (hands,feet,teeth,etc.)"
20130416083506,"Personal Weapons (hands,feet,teeth,etc.)"
20130416091102,"Personal Weapons (hands,feet,teeth,etc.)"
20130416095301,Other Weapon                            
20130416100303,Other Firearm                           
20130416100303,Handgun                                 
20130416101304,"Personal Weapons (hands,feet,teeth,etc.)"
20130416105703,Not Applicable/None                     
20130416110700,"Personal Weapons (hands,feet,teeth,etc.)"
20130416120203,"Personal Weapons (hands,feet,teeth,etc.)"
20130416120204,"Personal Weapons (hands,feet,teeth,etc.)"
20130416121002,"Personal Weapons (hands,feet,teeth,etc.)"
20130416121609,"Personal Weapons (hands,feet,teeth,etc.)"
20130416130203,Other Weapon                            
20130416130204,"Personal Weapons (hands,feet,teeth,etc.)"
20130416130900,Handgun                                 
20130416132702,Handgun                                 
20130416142000,Other Firearm                           
20130416142000,Rifle                                   
20130416142000,Undetermined Firearm                    
20130416145401,"Personal Weapons (hands,feet,teeth,etc.)"
20130416150203,Knife                                   
20130416155103,"Personal Weapons (hands,feet,teeth,etc.)"
20130416155106,Other Weapon                            
20130416161401,"Personal Weapons (hands,feet,teeth,etc.)"
20130416161902,"Personal Weapons (hands,feet,teeth,etc.)"
20130416171600,Handgun                                 
20130416171602,Vehicle                                 
20130416171700,"Personal Weapons (hands,feet,teeth,etc.)"
20130416175501,"Personal Weapons (hands,feet,teeth,etc.)"
20130416181403,"Personal Weapons (hands,feet,teeth,etc.)"
20130416182201,"Personal Weapons (hands,feet,teeth,etc.)"
20130416184801,"Personal Weapons (hands,feet,teeth,etc.)"
20130416184801,Other Weapon                            
20130416184901,"Personal Weapons (hands,feet,teeth,etc.)"
20130416193305,"Personal Weapons (hands,feet,teeth,etc.)"
20130416201301,Handgun                                 
20130416201701,Not Applicable/None                     
20130416210104,"Personal Weapons (hands,feet,teeth,etc.)"
20130416213301,"Personal Weapons (hands,feet,teeth,etc.)"
20130416221700,Knife                                   
20130416234206,"Personal Weapons (hands,feet,teeth,etc.)"
20130416234403,Rifle                                   
20130416234403,"Blunt Object(club,hammer,etc)           "
20130417001100,"Personal Weapons (hands,feet,teeth,etc.)"
20130417021801,Undetermined Firearm                    
20130417023204,Handgun                                 
20130417072704,"Personal Weapons (hands,feet,teeth,etc.)"
20130417080304,Not Applicable/None                     
20130417080602,"Personal Weapons (hands,feet,teeth,etc.)"
20130417083900,Knife                                   
20130417093302,Not Applicable/None                     
20130417110706,Knife                                   
20130417114101,"Personal Weapons (hands,feet,teeth,etc.)"
20130417125603,"Personal Weapons (hands,feet,teeth,etc.)"
20130417125904,"Personal Weapons (hands,feet,teeth,etc.)"
20130417133605,"Personal Weapons (hands,feet,teeth,etc.)"
20130417134003,Knife                                   
20130417135300,Not Applicable/None                     
20130417140704,"Personal Weapons (hands,feet,teeth,etc.)"
20130417142506,"Personal Weapons (hands,feet,teeth,etc.)"
20130417143504,Other Weapon                            
20130417144002,"Personal Weapons (hands,feet,teeth,etc.)"
20130417144900,"Personal Weapons (hands,feet,teeth,etc.)"
20130417151602,"Personal Weapons (hands,feet,teeth,etc.)"
20130417153600,"Personal Weapons (hands,feet,teeth,etc.)"
20130417154000,"Personal Weapons (hands,feet,teeth,etc.)"
20130417160701,"Personal Weapons (hands,feet,teeth,etc.)"
20130417163800,"Personal Weapons (hands,feet,teeth,etc.)"
20130417170500,"Personal Weapons (hands,feet,teeth,etc.)"
20130417171004,Other Weapon                            
20130417172803,Handgun                                 
20130417174004,"Personal Weapons (hands,feet,teeth,etc.)"
20130417184601,"Personal Weapons (hands,feet,teeth,etc.)"
20130417192101,Other Weapon                            
20130417192101,"Personal Weapons (hands,feet,teeth,etc.)"
20130417193200,"Personal Weapons (hands,feet,teeth,etc.)"
20130417193801,"Blunt Object(club,hammer,etc)           "
20130417200801,"Personal Weapons (hands,feet,teeth,etc.)"
20130417201201,"Personal Weapons (hands,feet,teeth,etc.)"
20130417203405,Other Weapon                            
20130417204101,"Personal Weapons (hands,feet,teeth,etc.)"
20130417214106,"Personal Weapons (hands,feet,teeth,etc.)"
20130417220004,"Personal Weapons (hands,feet,teeth,etc.)"
20130417224104,Not Applicable/None                     
20130417224104,Unknown/Not Stated                      
20130417225703,"Personal Weapons (hands,feet,teeth,etc.)"
20130417232803,"Personal Weapons (hands,feet,teeth,etc.)"
20130417233201,Knife                                   
20130417234402,"Personal Weapons (hands,feet,teeth,etc.)"
20130418005204,"Personal Weapons (hands,feet,teeth,etc.)"
20130418031600,Handgun                                 
20130418035601,"Personal Weapons (hands,feet,teeth,etc.)"
20130418040400,"Personal Weapons (hands,feet,teeth,etc.)"
20130418044600,"Personal Weapons (hands,feet,teeth,etc.)"
20130418094502,"Personal Weapons (hands,feet,teeth,etc.)"
20130418101404,Other Weapon                            
20130418104001,"Personal Weapons (hands,feet,teeth,etc.)"
20130418112304,"Personal Weapons (hands,feet,teeth,etc.)"
20130418115905,"Personal Weapons (hands,feet,teeth,etc.)"
20130418121204,"Personal Weapons (hands,feet,teeth,etc.)"
20130418121906,Other Weapon                            
20130418123201,"Personal Weapons (hands,feet,teeth,etc.)"
20130418123604,"Personal Weapons (hands,feet,teeth,etc.)"
20130418133703,"Personal Weapons (hands,feet,teeth,etc.)"
20130418134403,Not Applicable/None                     
20130418141900,Handgun                                 
20130418155602,Not Applicable/None                     
20130418161006,"Personal Weapons (hands,feet,teeth,etc.)"
20130418162301,"Personal Weapons (hands,feet,teeth,etc.)"
20130418164204,"Personal Weapons (hands,feet,teeth,etc.)"
20130418172404,"Personal Weapons (hands,feet,teeth,etc.)"
20130418185200,"Personal Weapons (hands,feet,teeth,etc.)"
20130418201600,Shotgun                                 
20130418201702,"Personal Weapons (hands,feet,teeth,etc.)"
20130418210804,"Personal Weapons (hands,feet,teeth,etc.)"
20130418212700,Not Applicable/None                     
20130418215003,Handgun                                 
20130418221503,"Personal Weapons (hands,feet,teeth,etc.)"
20130418222001,Knife                                   
20130418222300,"Personal Weapons (hands,feet,teeth,etc.)"
20130418223303,"Personal Weapons (hands,feet,teeth,etc.)"
20130418224602,Handgun                                 
20130418230404,"Personal Weapons (hands,feet,teeth,etc.)"
20130418231603,"Personal Weapons (hands,feet,teeth,etc.)"
20130418231603,Handgun                                 
20130419000200,"Personal Weapons (hands,feet,teeth,etc.)"
20130419003501,"Personal Weapons (hands,feet,teeth,etc.)"
20130419012400,Handgun                                 
20130419012400,"Personal Weapons (hands,feet,teeth,etc.)"
20130419021401,Handgun                                 
20130419022003,"Personal Weapons (hands,feet,teeth,etc.)"
20130419025501,"Personal Weapons (hands,feet,teeth,etc.)"
20130419025501,Handgun                                 
20130419030101,"Personal Weapons (hands,feet,teeth,etc.)"
20130419033601,"Personal Weapons (hands,feet,teeth,etc.)"
20130419033601,Knife                                   
20130419033601,Handgun                                 
20130419072900,Not Applicable/None                     
20130419072900,"Personal Weapons (hands,feet,teeth,etc.)"
20130419075505,"Personal Weapons (hands,feet,teeth,etc.)"
20130419085305,Handgun                                 
20130419090001,"Personal Weapons (hands,feet,teeth,etc.)"
20130419091501,"Personal Weapons (hands,feet,teeth,etc.)"
20130419092504,Handgun                                 
20130419093900,Handgun                                 
20130419093900,"Personal Weapons (hands,feet,teeth,etc.)"
20130419100901,Other Weapon                            
20130419101101,"Personal Weapons (hands,feet,teeth,etc.)"
20130419101401,"Gas/Air Powered Gun (BB, Pellet, etc.)  "
20130419102203,"Gas/Air Powered Gun (BB, Pellet, etc.)  "
20130419103602,"Personal Weapons (hands,feet,teeth,etc.)"
20130419105001,Not Applicable/None                     
20130419105800,Not Applicable/None                     
20130419120105,Vehicle                                 
20130419122404,Other Firearm                           
20130419122404,Other Weapon                            
20130419124300,"Personal Weapons (hands,feet,teeth,etc.)"
20130419132601,"Personal Weapons (hands,feet,teeth,etc.)"
20130419133505,"Personal Weapons (hands,feet,teeth,etc.)"
20130419141702,Not Applicable/None                     
20130419145201,"Personal Weapons (hands,feet,teeth,etc.)"
20130419150206,"Personal Weapons (hands,feet,teeth,etc.)"
20130419154501,Handgun                                 
20130419155103,Handgun                                 
20130419164003,Handgun                                 
20130419173701,Handgun                                 
20130419174002,"Personal Weapons (hands,feet,teeth,etc.)"
20130419174603,"Personal Weapons (hands,feet,teeth,etc.)"
20130419181402,"Personal Weapons (hands,feet,teeth,etc.)"
20130419184004,"Personal Weapons (hands,feet,teeth,etc.)"
20130419185904,"Personal Weapons (hands,feet,teeth,etc.)"
20130419210501,Knife                                   
20130419212000,"Personal Weapons (hands,feet,teeth,etc.)"
20130419213204,"Personal Weapons (hands,feet,teeth,etc.)"
20130419221600,"Personal Weapons (hands,feet,teeth,etc.)"
20130419222703,Handgun                                 
20130419224701,"Personal Weapons (hands,feet,teeth,etc.)"
20130419231003,Knife                                   
